TL,Territory Level and Typology,REG_ID,Region,VAR,Variable,VINTAGE,Vintage,DWELLINGS,Dwellings,MEASURE,Measure,FREQ,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.726,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.339,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,6.295,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,9.189,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,10.625,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,11.528,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.434,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,3.388,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.796,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.116,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,7.729,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,13.483,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,15.32,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,16.757,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,7.003,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,5.537,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,6.4,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,5.992,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,8.559,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,15.992,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,23.434,,
4,Cities,AUS12M,Hobart (agglomeration) - Tasmania,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,25.653,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-5.282,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-4.069,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-1.266,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.146,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.169,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,10.026,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,12.051,,
4,Cities,AUS16M,Darwin (agglomeration) - Northern Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GY,Percentage change on the same period of the previous year,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,12.343,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.679,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.199,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.303,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.814,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,2.673,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,4.266,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,3.121,,
1,Country,AUS,Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,3.228,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.845,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.418,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.196,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.371,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,2.64,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,5.144,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,3.64,,
2,Large regions,AU1,"New South Wales, Sydney (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,3.282,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.513,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.02,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-0.158,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.54,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,2.477,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,2.87,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,2.863,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,3.069,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-1.011,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.836,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.311,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.571,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,1.911,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,3.125,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,2.338,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,3.892,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.361,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.18,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.901,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.232,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.231,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,2.538,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,2.228,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,3.067,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-0.539,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-2.061,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.329,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.186,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,3.85,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,4.222,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,1.186,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,2.344,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,2.384,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.441,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.885,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.07,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,4.863,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,6.377,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,7.357,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,4.924,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_MULTI_F,Multi-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.51,,
